SettlementDeadline;TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;T+x;Starttime
2024-03-10;2568;2024-03-09 18:31:50;61034600.63;8;0;1;0;955;1;2024-03-09 18:31:51
2024-03-11;2383;2024-03-09 08:13:59;281068665.86;4;0;3;0;616;2;2024-03-09 18:38:45
2024-03-11;2569;2024-03-09 18:38:44;281068665.86;3;7;4;7;616;2;2024-03-09 18:38:45
2024-03-11;2570;2024-03-09 18:50:28;33371711.9;2;0;8;0;1313;2;2024-03-09 18:56:19
2024-03-11;2571;2024-03-09 18:56:18;33371711.9;8;6;2;6;1313;2;2024-03-09 18:56:19
2024-03-11;2495;2024-03-09 14:33:15;85396647.59;2;0;8;0;435;2;2024-03-09 18:57:26
2024-03-11;2572;2024-03-09 18:57:25;85396647.59;8;8;2;8;435;2;2024-03-09 18:57:26
2024-03-11;2346;2024-03-09 06:39:13;132654327.76;8;0;6;0;766;2;2024-03-09 18:57:27
2024-03-11;2573;2024-03-09 18:57:26;132654327.76;6;3;8;3;766;2;2024-03-09 18:57:27
2024-03-11;2253;2024-03-09 01:23:53;304018420.93;5;2;6;2;116;2;2024-03-09 18:58:41
2024-03-11;2574;2024-03-09 18:58:40;304018420.93;6;0;5;0;116;2;2024-03-09 18:58:41
2024-03-11;2566;2024-03-09 18:20:43;208221782.11;4;0;6;0;1458;2;2024-03-09 19:03:45
2024-03-11;2575;2024-03-09 19:03:44;208221782.11;6;8;4;8;1458;2;2024-03-09 19:03:45
2024-03-11;2536;2024-03-09 17:07:10;68847824.12;8;3;2;3;124;2;2024-03-09 19:04:28
2024-03-11;2576;2024-03-09 19:04:27;68847824.12;2;0;8;0;124;2;2024-03-09 19:04:28
2024-03-10;2435;2024-03-09 11:11:33;232444094.44;7;0;1;0;641;1;2024-03-09 19:06:45
2024-03-10;2577;2024-03-09 19:06:44;232444094.44;1;7;7;7;641;1;2024-03-09 19:06:45
2024-03-11;2300;2024-03-09 04:21:02;57650631.06;3;1;4;1;553;2;2024-03-09 19:08:29
2024-03-11;2578;2024-03-09 19:08:28;57650631.06;4;0;3;0;553;2;2024-03-09 19:08:29
2024-03-11;2282;2024-03-09 03:20:28;67146512.74;4;5;3;5;218;2;2024-03-09 19:09:46
2024-03-11;2579;2024-03-09 19:09:45;67146512.74;3;0;4;0;218;2;2024-03-09 19:09:46
2024-03-11;2415;2024-03-09 10:10:44;209245938.84;4;0;7;0;550;2;2024-03-09 19:12:06
2024-03-11;2580;2024-03-09 19:12:05;209245938.84;7;7;4;7;550;2;2024-03-09 19:12:06
2024-03-11;2301;2024-03-09 04:21:54;25416079.25;8;0;5;0;835;2;2024-03-09 19:16:15
2024-03-11;2582;2024-03-09 19:16:14;25416079.25;5;1;8;1;835;2;2024-03-09 19:16:15
2024-03-11;2277;2024-03-09 02:55:14;114262302.26;2;8;4;8;753;2;2024-03-09 19:17:19
2024-03-11;2583;2024-03-09 19:17:18;114262302.26;4;0;2;0;753;2;2024-03-09 19:17:19
2024-03-11;2258;2024-03-09 01:52:44;112392203.62;7;0;1;0;1493;2;2024-03-09 19:23:12
2024-03-11;2584;2024-03-09 19:23:11;112392203.62;1;1;7;1;1493;2;2024-03-09 19:23:12
2024-03-11;2537;2024-03-09 17:08:35;193678432.26;5;0;4;0;937;2;2024-03-09 19:30:21
2024-03-11;2586;2024-03-09 19:30:20;193678432.26;4;7;5;7;937;2;2024-03-09 19:30:21
2024-03-11;2370;2024-03-09 07:31:12;90161368.77;4;1;8;1;814;2;2024-03-09 19:37:32
2024-03-11;2587;2024-03-09 19:37:31;90161368.77;8;0;4;0;814;2;2024-03-09 19:37:32
2024-03-11;2539;2024-03-09 17:09:25;144516314.54;3;0;6;0;373;2;2024-03-09 19:58:38
2024-03-11;2588;2024-03-09 19:58:37;144516314.54;6;3;3;3;373;2;2024-03-09 19:58:38
2024-03-11;2464;2024-03-09 12:38:11;206553329.64;3;0;8;0;446;2;2024-03-09 20:34:04
2024-03-11;2590;2024-03-09 20:34:03;206553329.64;8;5;3;5;446;2;2024-03-09 20:34:04
2024-03-11;2510;2024-03-09 15:46:37;82898624.26;3;0;6;0;247;2;2024-03-09 20:37:40
2024-03-11;2591;2024-03-09 20:37:39;82898624.26;6;7;3;7;247;2;2024-03-09 20:37:40
2024-03-11;2515;2024-03-09 15:54:07;253526493.97;2;8;1;8;1473;2;2024-03-09 20:46:29
2024-03-11;2592;2024-03-09 20:46:28;253526493.97;1;0;2;0;1473;2;2024-03-09 20:46:29
2024-03-11;2589;2024-03-09 20:13:29;110130944.61;7;4;1;4;1081;2;2024-03-09 21:04:49
2024-03-11;2593;2024-03-09 21:04:48;110130944.61;1;0;7;0;1081;2;2024-03-09 21:04:49
2024-03-11;2535;2024-03-09 17:00:07;247656318.85;2;3;4;3;729;2;2024-03-09 21:13:47
2024-03-11;2594;2024-03-09 21:13:46;247656318.85;4;0;2;0;729;2;2024-03-09 21:13:47
2024-03-10;2281;2024-03-09 03:16:40;78125890.83;1;2;8;2;68;1;2024-03-09 21:30:09
2024-03-10;2595;2024-03-09 21:30:08;78125890.83;8;0;1;0;68;1;2024-03-09 21:30:09
2024-03-10;2504;2024-03-09 15:21:17;295849514.3;1;5;4;5;1309;1;2024-03-09 21:46:08
2024-03-10;2596;2024-03-09 21:46:07;295849514.3;4;0;1;0;1309;1;2024-03-09 21:46:08
2024-03-11;2509;2024-03-09 15:32:30;136508821.27;8;5;6;5;1484;2;2024-03-09 21:58:03
2024-03-11;2597;2024-03-09 21:58:02;136508821.27;6;0;8;0;1484;2;2024-03-09 21:58:03
