Starttime;TID;Time;Value;FromParticipantId;FromAccountId;ToParticipantId;ToAccountId;Linkcode;SettlementDeadline
2024-03-08 01:30:00;11867;2024-03-07 22:46:32;161225174.16;28;2;19;2;7081;2024-03-07
2024-03-08 01:30:00;10666;2024-03-07 11:55:41;148806811.87;9;5;19;5;245;2024-03-08
2024-03-08 01:30:00;11880;2024-03-07 22:54:53;148806811.87;19;0;9;0;245;2024-03-08
2024-03-08 01:30:00;10418;2024-03-07 09:33:59;299557068.4;19;0;15;0;1508;2024-03-08
2024-03-08 01:30:00;11887;2024-03-07 23:03:24;299557068.4;15;8;19;8;1508;2024-03-08
2024-03-08 01:30:00;10712;2024-03-07 12:20:44;275141080.98;27;7;19;7;7179;2024-03-08
2024-03-08 01:30:00;11892;2024-03-07 23:05:55;275141080.98;19;0;27;0;7179;2024-03-08
2024-03-08 01:30:00;9453;2024-03-07 01:17:12;181684142.77;3;5;2;5;340;2024-03-08
2024-03-08 01:30:00;11929;2024-03-07 23:22:34;181684142.77;2;0;3;0;340;2024-03-08
2024-03-08 01:30:00;11078;2024-03-07 15:48:37;111888253.78;19;0;4;0;5156;2024-03-08
2024-03-08 01:30:00;11930;2024-03-07 23:22:41;111888253.78;4;1;19;1;5156;2024-03-08
2024-03-08 01:30:00;9225;2024-03-07 00:41:59;210439690.32;28;8;19;8;4236;2024-03-08
2024-03-08 01:30:00;11936;2024-03-07 23:27:04;210439690.32;19;0;28;0;4236;2024-03-08
2024-03-08 01:30:00;9638;2024-03-07 02:38:27;365505799.97;7;0;13;0;69;2024-03-08
2024-03-08 01:30:00;11938;2024-03-07 23:27:29;365505799.97;13;4;7;4;69;2024-03-08
2024-03-08 01:30:00;11840;2024-03-07 22:31:42;400399312.11;7;0;28;0;2169;2024-03-07
2024-03-08 01:30:00;11946;2024-03-07 23:32:16;400399312.11;28;3;7;3;2169;2024-03-07
2024-03-08 01:30:00;8820;2024-03-06 22:23:50;269643520.7;7;0;24;0;2227;2024-03-06
2024-03-08 01:30:00;11961;2024-03-07 23:38:32;269643520.7;24;6;7;6;2227;2024-03-06
2024-03-08 01:30:00;8212;2024-03-06 16:47:13;149784242.94;17;1;16;1;6227;2024-03-06
2024-03-08 01:30:00;11978;2024-03-07 23:48:51;149784242.94;16;0;17;0;6227;2024-03-06
2024-03-08 01:30:00;11404;2024-03-07 18:45:23;472224545.91;25;5;2;5;6184;2024-03-08
2024-03-08 01:30:00;11981;2024-03-07 23:49:40;472224545.91;2;0;25;0;6184;2024-03-08
2024-03-08 01:30:00;7677;2024-03-06 11:51:29;302653707.41;2;0;11;0;1293;2024-03-07
2024-03-08 01:30:00;11984;2024-03-07 23:50:44;302653707.41;11;1;2;1;1293;2024-03-07
2024-03-08 01:30:00;11516;2024-03-07 19:39:56;451883382.0;9;1;2;1;6163;2024-03-07
2024-03-08 01:30:00;12003;2024-03-07 23:59:11;451883382.0;2;0;9;0;6163;2024-03-07
2024-03-08 01:30:00;11868;2024-03-07 22:46:34;400097090.89;7;0;21;0;590;2024-03-08
2024-03-08 01:30:00;12211;2024-03-08 00:39:33;400097090.89;21;1;7;1;590;2024-03-08
2024-03-08 01:30:00;11633;2024-03-07 20:35:26;282112977.97;3;0;13;0;6896;2024-03-07
2024-03-08 01:30:00;12263;2024-03-08 00:50:25;282112977.97;13;3;3;3;6896;2024-03-07
2024-03-08 01:30:00;12138;2024-03-08 00:26:37;149464224.46;2;5;7;5;243;2024-03-08
2024-03-08 01:30:00;12391;2024-03-08 01:14:44;149464224.46;7;0;2;0;243;2024-03-08
2024-03-08 01:30:00;10397;2024-03-07 09:22:12;173732089.04;1;6;11;6;1071;2024-03-07
2024-03-08 01:30:00;12440;2024-03-08 01:23:38;173732089.04;11;0;1;0;1071;2024-03-07
2024-03-08 01:40:30;12112;2024-03-08 00:20:36;368459931.91;7;0;10;0;6278;2024-03-08
2024-03-08 01:40:30;12493;2024-03-08 01:40:26;368459931.91;10;8;7;8;6278;2024-03-08
2024-03-08 01:50:22;12017;2024-03-08 00:02:45;160172376.92;11;0;10;0;6420;2024-03-08
2024-03-08 01:50:22;12513;2024-03-08 01:50:18;160172376.92;10;7;11;7;6420;2024-03-08
2024-03-08 02:07:54;10617;2024-03-07 11:30:43;149741543.33;22;5;23;5;1108;2024-03-08
2024-03-08 02:07:54;12551;2024-03-08 02:07:50;149741543.33;23;0;22;0;1108;2024-03-08
2024-03-08 02:40:15;12570;2024-03-08 02:17:16;244205336.38;2;0;9;0;718;2024-03-08
2024-03-08 02:40:15;12610;2024-03-08 02:40:11;244205336.38;9;7;2;7;718;2024-03-08
2024-03-08 02:48:11;12274;2024-03-08 00:51:21;257954314.86;7;0;21;0;3921;2024-03-08
2024-03-08 02:48:11;12623;2024-03-08 02:48:07;257954314.86;21;1;7;1;3921;2024-03-08
2024-03-08 02:55:59;10661;2024-03-07 11:54:31;234478847.37;11;0;30;0;1014;2024-03-07
2024-03-08 02:55:59;12637;2024-03-08 02:55:55;234478847.37;30;6;11;6;1014;2024-03-07
2024-03-08 02:57:33;10623;2024-03-07 11:35:02;203447447.25;2;0;9;0;887;2024-03-07
2024-03-08 02:57:33;12641;2024-03-08 02:57:29;203447447.25;9;1;2;1;887;2024-03-07
2024-03-08 03:32:13;10604;2024-03-07 11:24:22;266814532.12;6;4;7;4;2904;2024-03-07
2024-03-08 03:32:13;12703;2024-03-08 03:32:09;266814532.12;7;0;6;0;2904;2024-03-07
2024-03-08 04:07:18;10837;2024-03-07 13:32:26;242546866.85;20;4;19;4;3132;2024-03-08
2024-03-08 04:07:18;12755;2024-03-08 04:07:14;242546866.85;19;0;20;0;3132;2024-03-08
2024-03-08 04:21:44;12385;2024-03-08 01:13:59;332783091.37;16;2;7;2;2886;2024-03-08
2024-03-08 04:21:44;12783;2024-03-08 04:21:40;332783091.37;7;0;16;0;2886;2024-03-08
2024-03-08 04:54:53;12104;2024-03-08 00:18:44;221517459.56;3;0;29;0;6006;2024-03-08
2024-03-08 04:54:53;12842;2024-03-08 04:54:49;221517459.56;29;4;3;4;6006;2024-03-08
2024-03-08 05:12:23;10012;2024-03-07 06:04:03;342830370.57;3;0;9;0;3902;2024-03-08
2024-03-08 05:12:23;12875;2024-03-08 05:12:19;342830370.57;9;1;3;1;3902;2024-03-08
2024-03-08 05:43:08;12614;2024-03-08 02:41:12;143434851.54;20;4;6;4;6245;2024-03-08
2024-03-08 05:43:08;12930;2024-03-08 05:43:04;143434851.54;6;0;20;0;6245;2024-03-08
2024-03-08 06:25:08;12752;2024-03-08 04:05:33;144542949.66;6;0;14;0;4323;2024-03-08
2024-03-08 06:25:08;13005;2024-03-08 06:25:04;144542949.66;14;7;6;7;4323;2024-03-08
2024-03-08 06:28:03;9765;2024-03-07 03:49:06;431794403.65;8;3;27;3;194;2024-03-07
2024-03-08 06:28:03;13011;2024-03-08 06:27:59;431794403.65;27;0;8;0;194;2024-03-07
2024-03-08 06:40:18;12568;2024-03-08 02:16:44;189632851.99;6;5;16;5;918;2024-03-08
2024-03-08 06:40:18;13036;2024-03-08 06:40:14;189632851.99;16;0;6;0;918;2024-03-08
2024-03-08 06:50:42;12762;2024-03-08 04:11:59;243515079.72;3;0;26;0;3529;2024-03-08
2024-03-08 06:50:42;13070;2024-03-08 06:50:38;243515079.72;26;7;3;7;3529;2024-03-08
2024-03-08 06:53:15;12147;2024-03-08 00:29:12;354635460.09;20;1;7;1;1427;2024-03-08
2024-03-08 06:53:15;13077;2024-03-08 06:53:11;354635460.09;7;0;20;0;1427;2024-03-08
2024-03-08 06:54:27;13050;2024-03-08 06:44:52;414580213.35;15;1;27;1;3370;2024-03-08
2024-03-08 06:54:27;13081;2024-03-08 06:54:23;414580213.35;27;0;15;0;3370;2024-03-08
2024-03-08 06:58:05;10396;2024-03-07 09:21:51;223094944.33;7;0;15;0;7362;2024-03-08
2024-03-08 06:58:05;13088;2024-03-08 06:58:01;223094944.33;15;4;7;4;7362;2024-03-08
2024-03-08 07:17:33;12756;2024-03-08 04:07:59;349609861.12;7;0;20;0;1535;2024-03-08
2024-03-08 07:17:33;13118;2024-03-08 07:17:29;349609861.12;20;6;7;6;1535;2024-03-08
2024-03-08 07:23:55;12360;2024-03-08 01:08:33;206576794.99;19;8;4;8;2729;2024-03-08
2024-03-08 07:23:55;13128;2024-03-08 07:23:51;206576794.99;4;0;19;0;2729;2024-03-08
2024-03-08 07:34:23;12586;2024-03-08 02:25:17;156965172.01;5;2;16;2;3351;2024-03-08
2024-03-08 07:34:23;13154;2024-03-08 07:34:19;156965172.01;16;0;5;0;3351;2024-03-08
2024-03-08 07:54:23;12220;2024-03-08 00:41:25;215284689.87;16;0;21;0;367;2024-03-08
2024-03-08 07:54:23;13188;2024-03-08 07:54:19;215284689.87;21;8;16;8;367;2024-03-08
2024-03-08 08:34:26;9751;2024-03-07 03:41:32;179991749.31;26;7;16;7;4868;2024-03-07
2024-03-08 08:34:26;13259;2024-03-08 08:34:22;179991749.31;16;0;26;0;4868;2024-03-07
2024-03-08 08:58:45;13140;2024-03-08 07:28:30;382540338.65;3;7;2;7;7401;2024-03-08
2024-03-08 08:58:45;13294;2024-03-08 08:58:41;382540338.65;2;0;3;0;7401;2024-03-08
2024-03-08 09:02:36;10466;2024-03-07 09:58:21;373087813.74;2;0;6;0;2522;2024-03-07
2024-03-08 09:02:36;13308;2024-03-08 09:02:32;373087813.74;6;2;2;2;2522;2024-03-07
2024-03-08 09:06:11;12248;2024-03-08 00:46:21;163320693.87;8;6;16;6;3492;2024-03-08
2024-03-08 09:06:11;13317;2024-03-08 09:06:07;163320693.87;16;0;8;0;3492;2024-03-08
2024-03-08 09:14:27;12121;2024-03-08 00:21:58;191530382.62;14;4;16;4;7356;2024-03-08
2024-03-08 09:14:27;13331;2024-03-08 09:14:23;191530382.62;16;0;14;0;7356;2024-03-08
2024-03-08 09:18:27;13190;2024-03-08 07:56:35;431450250.94;2;7;27;7;1142;2024-03-08
2024-03-08 09:18:27;13336;2024-03-08 09:18:23;431450250.94;27;0;2;0;1142;2024-03-08
2024-03-08 09:18:53;12478;2024-03-08 01:29:14;300048067.27;22;5;19;5;5319;2024-03-08
2024-03-08 09:18:53;13337;2024-03-08 09:18:49;300048067.27;19;0;22;0;5319;2024-03-08
2024-03-08 09:55:11;9524;2024-03-07 01:32:27;408335099.54;27;0;8;0;4088;2024-03-08
2024-03-08 09:55:11;13414;2024-03-08 09:55:07;408335099.54;8;5;27;5;4088;2024-03-08
2024-03-08 09:55:11;13166;2024-03-08 07:45:02;305200636.1;7;7;3;7;6502;2024-03-08
2024-03-08 09:55:11;13415;2024-03-08 09:55:07;305200636.1;3;0;7;0;6502;2024-03-08
2024-03-08 10:09:13;9053;2024-03-07 00:09:47;157389792.54;4;0;8;0;4241;2024-03-08
2024-03-08 10:09:13;13442;2024-03-08 10:09:09;157389792.54;8;7;4;7;4241;2024-03-08
2024-03-08 10:29:26;12863;2024-03-08 05:06:12;151821100.04;27;2;11;2;4786;2024-03-08
2024-03-08 10:29:26;13492;2024-03-08 10:29:22;151821100.04;11;0;27;0;4786;2024-03-08
2024-03-08 10:55:17;12295;2024-03-08 00:55:13;124646575.09;4;0;18;0;5089;2024-03-08
2024-03-08 10:55:17;13526;2024-03-08 10:55:13;124646575.09;18;5;4;5;5089;2024-03-08
2024-03-08 11:07:32;12347;2024-03-08 01:05:55;81257187.59;4;0;27;0;4173;2024-03-08
2024-03-08 11:07:32;13554;2024-03-08 11:07:28;81257187.59;27;3;4;3;4173;2024-03-08
2024-03-08 11:14:31;10017;2024-03-07 06:05:28;470763541.65;27;0;2;0;4469;2024-03-07
2024-03-08 11:14:31;13563;2024-03-08 11:14:27;470763541.65;2;7;27;7;4469;2024-03-07
2024-03-08 11:16:00;12190;2024-03-08 00:36:30;97226917.38;18;4;4;4;991;2024-03-08
2024-03-08 11:16:00;13566;2024-03-08 11:15:56;97226917.38;4;0;18;0;991;2024-03-08
2024-03-08 11:30:24;12801;2024-03-08 04:31:37;136704482.91;1;7;11;7;3964;2024-03-08
2024-03-08 11:30:24;13588;2024-03-08 11:30:20;136704482.91;11;0;1;0;3964;2024-03-08
2024-03-08 11:44:27;11907;2024-03-07 23:12:02;88234456.4;4;0;5;0;2145;2024-03-08
2024-03-08 11:44:27;13610;2024-03-08 11:44:23;88234456.4;5;7;4;7;2145;2024-03-08
2024-03-08 12:22:32;12739;2024-03-08 03:58:48;310417624.74;20;7;3;7;5273;2024-03-08
2024-03-08 12:22:32;13671;2024-03-08 12:22:28;310417624.74;3;0;20;0;5273;2024-03-08
2024-03-08 12:28:19;13073;2024-03-08 06:51:57;328453149.1;3;0;4;0;1532;2024-03-08
2024-03-08 12:28:19;13681;2024-03-08 12:28:15;328453149.1;4;1;3;1;1532;2024-03-08
2024-03-08 12:29:13;12094;2024-03-08 00:16:03;207197250.37;11;0;28;0;7334;2024-03-08
2024-03-08 12:29:13;13684;2024-03-08 12:29:09;207197250.37;28;3;11;3;7334;2024-03-08
2024-03-08 12:53:25;12534;2024-03-08 01:59:17;205429515.01;30;1;23;1;7466;2024-03-08
2024-03-08 12:53:25;13742;2024-03-08 12:53:21;205429515.01;23;0;30;0;7466;2024-03-08
2024-03-08 13:04:45;12014;2024-03-08 00:02:35;292060293.0;7;0;28;0;5746;2024-03-08
2024-03-08 13:04:45;13761;2024-03-08 13:04:41;292060293.0;28;2;7;2;5746;2024-03-08
2024-03-08 13:17:22;12730;2024-03-08 03:53:50;462702454.51;2;0;10;0;2867;2024-03-08
2024-03-08 13:17:22;13787;2024-03-08 13:17:18;462702454.51;10;7;2;7;2867;2024-03-08
2024-03-08 13:21:10;12931;2024-03-08 05:43:13;151501578.78;22;8;16;8;7034;2024-03-08
2024-03-08 13:21:10;13794;2024-03-08 13:21:06;151501578.78;16;0;22;0;7034;2024-03-08
2024-03-08 13:30:51;13301;2024-03-08 09:00:28;271358926.55;26;4;4;4;5674;2024-03-08
2024-03-08 13:30:51;13809;2024-03-08 13:30:47;271358926.55;4;0;26;0;5674;2024-03-08
2024-03-08 13:41:14;11381;2024-03-07 18:34:25;271149240.5;11;8;4;8;4330;2024-03-08
2024-03-08 13:41:14;13829;2024-03-08 13:41:10;271149240.5;4;0;11;0;4330;2024-03-08
2024-03-08 14:00:54;9871;2024-03-07 04:45:34;235615375.61;28;8;4;8;2899;2024-03-08
2024-03-08 14:00:54;13860;2024-03-08 14:00:50;235615375.61;4;0;28;0;2899;2024-03-08
2024-03-08 14:14:18;12516;2024-03-08 01:52:35;154707396.4;20;8;23;8;1572;2024-03-08
2024-03-08 14:14:18;13881;2024-03-08 14:14:14;154707396.4;23;0;20;0;1572;2024-03-08
2024-03-08 14:32:04;12814;2024-03-08 04:37:47;480861983.52;2;0;6;0;1819;2024-03-08
2024-03-08 14:32:04;13911;2024-03-08 14:32:00;480861983.52;6;1;2;1;1819;2024-03-08
2024-03-08 14:33:00;11028;2024-03-07 15:23:18;261783646.39;18;6;7;6;4211;2024-03-07
2024-03-08 14:33:00;13914;2024-03-08 14:32:56;261783646.39;7;0;18;0;4211;2024-03-07
2024-03-08 14:45:21;12246;2024-03-08 00:45:46;256010097.11;4;0;27;0;5423;2024-03-08
2024-03-08 14:45:21;13940;2024-03-08 14:45:17;256010097.11;27;8;4;8;5423;2024-03-08
2024-03-08 15:04:01;9001;2024-03-07 00:02:33;334507816.71;28;3;7;3;2197;2024-03-07
2024-03-08 15:04:01;13978;2024-03-08 15:03:57;334507816.71;7;0;28;0;2197;2024-03-07
2024-03-08 15:16:00;12793;2024-03-08 04:29:08;440542944.84;27;0;3;0;970;2024-03-08
2024-03-08 15:16:00;14003;2024-03-08 15:15:56;440542944.84;3;6;27;6;970;2024-03-08
2024-03-08 15:18:33;13750;2024-03-08 13:00:07;353027779.04;7;0;2;0;6787;2024-03-08
2024-03-08 15:18:33;14010;2024-03-08 15:18:29;353027779.04;2;2;7;2;6787;2024-03-08
2024-03-08 15:27:18;12435;2024-03-08 01:22:03;347986626.1;17;0;5;0;7500;2024-03-08
2024-03-08 15:27:18;14022;2024-03-08 15:27:14;347986626.1;5;1;17;1;7500;2024-03-08
2024-03-08 15:34:27;12255;2024-03-08 00:47:57;269406232.92;7;0;6;0;6844;2024-03-08
2024-03-08 15:34:27;14030;2024-03-08 15:34:23;269406232.92;6;2;7;2;6844;2024-03-08
2024-03-08 15:40:55;13273;2024-03-08 08:44:47;282854157.85;27;0;26;0;2761;2024-03-08
2024-03-08 15:40:55;14048;2024-03-08 15:40:51;282854157.85;26;1;27;1;2761;2024-03-08
2024-03-08 15:56:38;13402;2024-03-08 09:52:13;263648511.57;6;5;3;5;5466;2024-03-08
2024-03-08 15:56:38;14070;2024-03-08 15:56:34;263648511.57;3;0;6;0;5466;2024-03-08
2024-03-08 15:59:47;12437;2024-03-08 01:22:55;186366147.33;4;8;19;8;186;2024-03-08
2024-03-08 15:59:47;14075;2024-03-08 15:59:43;186366147.33;19;0;4;0;186;2024-03-08
2024-03-08 16:04:31;12690;2024-03-08 03:25:25;164571547.4;19;0;16;0;3648;2024-03-08
2024-03-08 16:04:31;14081;2024-03-08 16:04:27;164571547.4;16;1;19;1;3648;2024-03-08
2024-03-08 16:09:19;12525;2024-03-08 01:56:47;226947066.63;5;7;4;7;4441;2024-03-08
2024-03-08 16:09:19;14087;2024-03-08 16:09:15;226947066.63;4;0;5;0;4441;2024-03-08
2024-03-08 16:09:51;12209;2024-03-08 00:39:19;219224253.11;2;0;6;0;3957;2024-03-08
2024-03-08 16:09:51;14091;2024-03-08 16:09:47;219224253.11;6;1;2;1;3957;2024-03-08
2024-03-08 16:09:59;11622;2024-03-07 20:30:33;465051329.37;18;3;27;3;3326;2024-03-08
2024-03-08 16:09:59;14093;2024-03-08 16:09:55;465051329.37;27;0;18;0;3326;2024-03-08
2024-03-08 16:20:26;12010;2024-03-08 00:01:37;154862301.46;18;7;17;7;2275;2024-03-08
2024-03-08 16:20:26;14109;2024-03-08 16:20:22;154862301.46;17;0;18;0;2275;2024-03-08
2024-03-08 16:21:29;11685;2024-03-07 21:08:38;352499571.17;17;0;8;0;99;2024-03-07
2024-03-08 16:21:29;14110;2024-03-08 16:21:25;352499571.17;8;5;17;5;99;2024-03-07
2024-03-08 16:22:18;13087;2024-03-08 06:57:40;170926268.93;1;4;9;4;6992;2024-03-08
2024-03-08 16:22:18;14113;2024-03-08 16:22:14;170926268.93;9;0;1;0;6992;2024-03-08
2024-03-08 16:23:53;12878;2024-03-08 05:15:11;176775669.43;10;6;11;6;1284;2024-03-08
2024-03-08 16:23:53;14116;2024-03-08 16:23:49;176775669.43;11;0;10;0;1284;2024-03-08
2024-03-08 16:29:09;12473;2024-03-08 01:28:46;289022450.13;19;2;2;2;6104;2024-03-08
2024-03-08 16:29:09;14124;2024-03-08 16:29:05;289022450.13;2;0;19;0;6104;2024-03-08
2024-03-08 16:33:31;13558;2024-03-08 11:10:42;260672986.79;3;0;14;0;3679;2024-03-08
2024-03-08 16:33:31;14138;2024-03-08 16:33:27;260672986.79;14;3;3;3;3679;2024-03-08
2024-03-08 16:34:43;13593;2024-03-08 11:33:46;364249294.06;7;0;25;0;3671;2024-03-08
2024-03-08 16:34:43;14139;2024-03-08 16:34:39;364249294.06;25;4;7;4;3671;2024-03-08
2024-03-08 16:44:03;13380;2024-03-08 09:40:28;472048514.33;27;0;29;0;1607;2024-03-08
2024-03-08 16:44:03;14153;2024-03-08 16:43:59;472048514.33;29;1;27;1;1607;2024-03-08
2024-03-08 16:44:36;12419;2024-03-08 01:18:23;114152125.95;23;5;4;5;5788;2024-03-08
2024-03-08 16:44:36;14155;2024-03-08 16:44:32;114152125.95;4;0;23;0;5788;2024-03-08
2024-03-08 16:54:54;11774;2024-03-07 21:56:04;270599844.93;3;0;22;0;3737;2024-03-07
2024-03-08 16:54:54;14176;2024-03-08 16:54:50;270599844.93;22;7;3;7;3737;2024-03-07
2024-03-08 17:01:01;9405;2024-03-07 01:08:52;79972816.59;11;0;28;0;1522;2024-03-08
2024-03-08 17:01:01;14183;2024-03-08 17:00:57;79972816.59;28;1;11;1;1522;2024-03-08
2024-03-08 17:42:01;12264;2024-03-08 00:50:34;51504839.79;27;0;1;0;5770;2024-03-08
2024-03-08 17:42:01;14261;2024-03-08 17:41:57;51504839.79;1;4;27;4;5770;2024-03-08
2024-03-08 17:47:00;12810;2024-03-08 04:36:05;137157699.66;23;4;4;4;1018;2024-03-08
2024-03-08 17:47:00;14268;2024-03-08 17:46:56;137157699.66;4;0;23;0;1018;2024-03-08
2024-03-08 17:51:18;13373;2024-03-08 09:35:42;238545004.64;21;3;7;3;543;2024-03-08
2024-03-08 17:51:18;14274;2024-03-08 17:51:14;238545004.64;7;0;21;0;543;2024-03-08
2024-03-08 17:52:13;12357;2024-03-08 01:07:23;273498940.78;19;0;15;0;4863;2024-03-08
2024-03-08 17:52:13;14275;2024-03-08 17:52:09;273498940.78;15;1;19;1;4863;2024-03-08
2024-03-08 17:54:40;12060;2024-03-08 00:10:21;257961093.91;19;0;27;0;2132;2024-03-08
2024-03-08 17:54:40;14282;2024-03-08 17:54:36;257961093.91;27;5;19;5;2132;2024-03-08
2024-03-08 17:55:04;13559;2024-03-08 11:10:44;146045171.58;10;1;27;1;3051;2024-03-08
2024-03-08 17:55:04;14285;2024-03-08 17:55:00;146045171.58;27;0;10;0;3051;2024-03-08
2024-03-08 17:56:01;11492;2024-03-07 19:28:15;430150293.01;27;0;8;0;6846;2024-03-07
2024-03-08 17:56:01;14289;2024-03-08 17:55:57;430150293.01;8;2;27;2;6846;2024-03-07
2024-03-08 17:59:46;12511;2024-03-08 01:49:41;23914375.03;9;6;3;6;7412;2024-03-08
2024-03-08 17:59:46;14296;2024-03-08 17:59:42;23914375.03;3;0;9;0;7412;2024-03-08
2024-03-08 18:04:39;11541;2024-03-07 19:49:33;119598385.23;15;4;17;4;4437;2024-03-08
2024-03-08 18:04:39;14304;2024-03-08 18:04:35;119598385.23;17;0;15;0;4437;2024-03-08
2024-03-08 18:06:04;12937;2024-03-08 05:49:11;290848184.05;7;0;6;0;2025;2024-03-08
2024-03-08 18:06:04;14311;2024-03-08 18:06:00;290848184.05;6;2;7;2;2025;2024-03-08
2024-03-08 18:13:57;10080;2024-03-07 06:33:27;194077718.19;4;8;11;8;7388;2024-03-08
2024-03-08 18:13:57;14322;2024-03-08 18:13:53;194077718.19;11;0;4;0;7388;2024-03-08
2024-03-08 18:26:32;10524;2024-03-07 10:33:23;25694329.85;4;0;2;0;5984;2024-03-07
2024-03-08 18:26:32;14342;2024-03-08 18:26:28;25694329.85;2;2;4;2;5984;2024-03-07
2024-03-08 18:32:42;13609;2024-03-08 11:43:24;250569166.62;19;0;9;0;4741;2024-03-08
2024-03-08 18:32:42;14354;2024-03-08 18:32:38;250569166.62;9;3;19;3;4741;2024-03-08
2024-03-08 18:38:17;13880;2024-03-08 14:13:19;319060914.53;7;0;27;0;7459;2024-03-08
2024-03-08 18:38:17;14365;2024-03-08 18:38:13;319060914.53;27;2;7;2;7459;2024-03-08
2024-03-08 18:39:27;13052;2024-03-08 06:45:23;136864720.85;20;4;6;4;5932;2024-03-08
2024-03-08 18:39:27;14371;2024-03-08 18:39:23;136864720.85;6;0;20;0;5932;2024-03-08
2024-03-08 18:40:11;11484;2024-03-07 19:25:25;376722338.43;24;6;2;6;5285;2024-03-07
2024-03-08 18:40:11;14374;2024-03-08 18:40:07;376722338.43;2;0;24;0;5285;2024-03-07
2024-03-08 18:46:40;14238;2024-03-08 17:29:16;250339251.72;4;0;25;0;3784;2024-03-08
2024-03-08 18:46:40;14383;2024-03-08 18:46:36;250339251.72;25;2;4;2;3784;2024-03-08
2024-03-08 18:52:01;12576;2024-03-08 02:21:11;164286193.2;4;0;18;0;3567;2024-03-08
2024-03-08 18:52:01;14399;2024-03-08 18:51:57;164286193.2;18;5;4;5;3567;2024-03-08
2024-03-08 19:11:39;12870;2024-03-08 05:10:38;259356341.19;3;0;23;0;2890;2024-03-08
2024-03-08 19:11:39;14431;2024-03-08 19:11:35;259356341.19;23;6;3;6;2890;2024-03-08
2024-03-08 19:14:19;12722;2024-03-08 03:47:59;211857581.59;12;6;17;6;3611;2024-03-08
2024-03-08 19:14:19;14438;2024-03-08 19:14:15;211857581.59;17;0;12;0;3611;2024-03-08
2024-03-08 19:15:34;10521;2024-03-07 10:32:23;177737388.38;4;0;17;0;4182;2024-03-07
2024-03-08 19:15:34;14442;2024-03-08 19:15:30;177737388.38;17;7;4;7;4182;2024-03-07
2024-03-08 19:23:47;12559;2024-03-08 02:10:39;200446920.56;13;3;17;3;5301;2024-03-08
2024-03-08 19:23:47;14457;2024-03-08 19:23:43;200446920.56;17;0;13;0;5301;2024-03-08
